chunk_id,source,title,field,text
OpenFDA_25077_5,OpenFDA,vancomycin,dosage,". In anuria, a dose of 1,000 mg every 7 to 10 days has been recommended. When only serum creatinine is known, the following formula (based on sex, weight and age of the patient) may be used to calculate creatinine clearance. Calculated creatinine clearances (mL/min) are only estimates. The creatinine clearance should be measured promptly. Men: [Weight (kg) x (140 – age in years)] 72 x serum creatinine concentration (mg/dL) Women: 0.85 x above value The serum creatinine must represent a steady state of renal function. Otherwise, the estimated value for creatinine clearance is not valid"
OpenFDA_25077_6,OpenFDA,vancomycin,dosage,". Otherwise, the estimated value for creatinine clearance is not valid. Such a calculated clearance is an overestimate of actual clearance in patients with conditions: (1) characterized by decreasing renal function, such as shock, severe heart failure, or oliguria; (2) in which a normal relationship between muscle mass and total body weight is not present, such as in obese patients or those with liver disease, edema, or ascites; and (3) accompanied by debilitation, malnutrition, or inactivity. The safety and efficacy of vancomycin administration by the intrathecal (intralumbar or intraventricular) routes have not been established. Intermittent infusion is the recommended method of administration"
OpenFDA_25077_7,OpenFDA,vancomycin,dosage,". Intermittent infusion is the recommended method of administration. Compatibility with Other Drugs and IV Fluids The following diluents are physically and chemically compatible (with 4 g/L vancomycin hydrochloride): 5% Dextrose Injection, USP 5% Dextrose Injection and 0.9% Sodium Chloride Injection, USP Lactated Ringer’s Injection, USP 5% Dextrose and Lactated Ringer’s Injection Normosol ® -M and 5% Dextrose 0.9% Sodium Chloride Injection, USP Isolyte ® E Good professional practice suggests that compounded admixtures should be administered as soon after preparation as is feasible. Vancomycin solution has a low pH and may cause physical instability of other compounds"
OpenFDA_25077_8,OpenFDA,vancomycin,dosage,". Vancomycin solution has a low pH and may cause physical instability of other compounds. Preparation and Stability At the time of use, reconstitute the vials of Vancomycin Hydrochloride for Injection, USP with Sterile Water for Injection to a concentration of 50 mg of vancomycin/mL (see following table for volume of diluent). Concentration/Vial Volume of Diluent 500 mg 10 mL 1 gram 20 mL After reconstitution, the vials may be stored in a refrigerator for 14 days without significant loss of potency. Reconstituted solutions of vancomycin (500 mg/10 mL) must be further diluted in at least 100 mL of a suitable infusion solution. For doses of 1 gram (20 mL), at least 200 mL of solution must be used"
OpenFDA_25077_9,OpenFDA,vancomycin,dosage,". For doses of 1 gram (20 mL), at least 200 mL of solution must be used. The desired dose diluted in this manner should be administered by intermittent IV infusion over a period of at least 60 minutes. Compatibility with Intravenous Fluids Solutions that are diluted with 5% Dextrose Injection or 0.9% Sodium Chloride Injection may be stored in a refrigerator for 14 days without significant loss of potency"
OpenFDA_25077_10,OpenFDA,vancomycin,dosage,. Solutions that are diluted with the following infusion fluids may be stored in a refrigerator for 96 hours: 5% Dextrose Injection and 0.9% Sodium Chloride Injection USP Lactated Ringer’s Injection USP Lactated Ringer’s and 5% Dextrose Injection USP Normosol ® -M and 5% Dextrose Isolyte ® E Acetated Ringer’s Injection Vancomycin solution has a low pH and may cause chemical or physical instability when it is mixed with other compounds. Mixtures of solutions of vancomycin and beta-lactam antibiotics have been shown to be physically incompatible. The likelihood of precipitation increases with higher concentrations of vancomycin. It is recommended to adequately flush the intravenous lines between the administration of these antibiotics
OpenFDA_25077_11,OpenFDA,vancomycin,dosage,". It is recommended to adequately flush the intravenous lines between the administration of these antibiotics. It is also recommended to dilute solutions of vancomycin to 5 mg/mL or less. Although intravitreal injection is not an approved route of administration for vancomycin, precipitation has been reported after intravitreal injection of vancomycin and ceftazidime for endophthalmitis using different syringes and needles. The precipitates dissolved gradually, with complete clearing of the vitreous cavity over two months and with improvement of visual acuity. Parenteral drug products should be visually inspected for particulate matter and discoloration prior to administration, whenever solution and container permit"
OpenFDA_25077_12,OpenFDA,vancomycin,dosage,. For Oral Administration Oral vancomycin is used in treating antibiotic-associated pseudomembranous colitis caused by C. difficile and for staphylococcal enterocolitis. Vancomycin is not effective by the oral route for other types of infections. The usual adult total daily dosage is 500 mg to 2 g given in 3 or 4 divided doses for 7 to 10 days. The total daily dose in children is 40 mg/kg of body weight in 3 or 4 divided doses for 7 to 10 days. The total daily dosage should not exceed 2 g. The appropriate dose may be diluted in 1 oz of water and given to the patients to drink. Common flavoring syrups may be added to the solution to improve the taste for oral administration. The diluted solution may be administered via a nasogastric tube.
OpenFDA_25078_0,OpenFDA,vancomycin,adverse_reactions,"ADVERSE REACTIONS Infusion-Related Events During or soon after rapid infusion of vancomycin hydrochloride for injection, patients may develop anaphylactoid reactions, including hypotension (see ANIMAL PHARMACOLOGY ), wheezing, dyspnea, urticaria, or pruritus. Rapid infusion may also cause flushing of the upper body (“red neck”) or pain and muscle spasm of the chest and back. These reactions usually resolve within 20 minutes but may persist for several hours. Such events are infrequent if vancomycin hydrochloride for injection is given by a slow infusion over 60 minutes. In studies of normal volunteers, infusion-related events did not occur when vancomycin hydrochloride for injection was administered at a rate of 10 mg/min or less"
OpenFDA_25078_1,OpenFDA,vancomycin,adverse_reactions,". Nephrotoxicity Systemic vancomycin exposure may result in acute kidney injury (AKI). The risk of AKI increases as systemic exposure/serum levels increase. Additional risk factors for AKI in patients receiving vancomycin include receipt of concomitant drugs known to be nephrotoxic, in patients with pre-existing renal impairment, or with co-morbidities that predispose to renal impairment. Interstitial nephritis has also been reported in patients receiving vancomycin. Gastrointestinal Onset of pseudomembranous colitis symptoms may occur during or after antibiotic treatment (see WARNINGS ). Ototoxicity A few dozen cases of hearing loss associated with vancomycin have been reported"
OpenFDA_25078_2,OpenFDA,vancomycin,adverse_reactions,". Ototoxicity A few dozen cases of hearing loss associated with vancomycin have been reported. Most of these patients had kidney dysfunction or a preexisting hearing loss or were receiving concomitant treatment with an ototoxic drug. Vertigo, dizziness, and tinnitus have been reported rarely. Hematopoietic Reversible neutropenia, usually starting 1 week or more after onset of therapy with vancomycin or after a total dosage of more than 25 g, has been reported for several dozen patients. Neutropenia appears to be promptly reversible when vancomycin is discontinued. Thrombocytopenia has rarely been reported. Although a causal relationship has not been established, reversible agranulocytosis (granulocytes <500/mm 3 ) has been reported rarely"
OpenFDA_25078_3,OpenFDA,vancomycin,adverse_reactions,". Phlebitis Inflammation at the injection site has been reported. Miscellaneous Patients have been reported to have had anaphylaxis, drug fever, nausea, chills, eosinophilia, rashes including exfoliative dermatitis, Stevens-Johnson syndrome (see WARNINGS, Severe Dermatologic Reactions ), and vasculitis in association with the administration of vancomycin. Chemical peritonitis has been reported following intraperitoneal administration (see PRECAUTIONS ). Post Marketing Reports The following adverse reactions have been identified during post-approval use of vancomycin. Because these reactions are reported voluntarily from a population of uncertain size, it is not possible to reliably estimate their frequency or establish a causal relationship to drug exposure"
OpenFDA_25078_4,OpenFDA,vancomycin,adverse_reactions,". Skin and Subcutaneous Tissue Disorders Severe dermatologic reactions such as toxic epidermal necrolysis (TEN), drug reaction with eosinophilia and systemic symptoms (DRESS), acute generalized exanthematous pustulosis (AGEP), and linear IgA bullous dermatosis (LABD) (see WARNINGS, Severe Dermatologic Reactions ). To report SUSPECTED ADVERSE REACTIONS, contact Gland Pharma at 864-879-9994 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch ."
OpenFDA_25079_0,OpenFDA,dopamine,indications,"1 INDICATIONS AND USAGE Dopamine Hydrochloride in Dextrose Injection is indicated to improve hemodynamic status in patients in distributive shock, or shock due to reduced cardiac output. Dopamine HCl in Dextrose Injection is a catecholamine indicated to improve hemodynamic status in patients in shock. ( 1 )"
